source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at,region,month,salary_avg_rub_norm
TheMuse,21632616,General Civil Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21669438,"Senior Engineer,  Electrical Design",BAXTER,Mundelein,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21465124,Engineering Technician (Starlink/Akoustis),SpaceX,Rochester,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21619072,"Mechanical Engineer, Hardware Reliability (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,19537169,"Senior Scientist, Rider Personalization",Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21424393,Principal Value Engineer - Consumer Packaged Goods (CPG) Industry,Celonis,New York,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21666900,Sr. Failure Analysis Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21607472,Support Technician (Starship) - Temporary,SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21532978,Engineering Technologist - Plant Design and Piping,Bechtel,Ogden,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21521058,Launch Quality Inspector,SpaceX,Rockledge,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21632688,Electromechanical Technician - Level 4 (Night Shift),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21675979,"Sr. Mechanical Engineer, HVAC & Controls (Facilities Infrastructure)",SpaceX,Lompoc,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21544435,"Sr. PVD Process Engineer, Solar Cells (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21653494,Senior Mechanical Engineer,Bechtel,"Brisbane, Australia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21532990,Field Engineer - Piping (UGs),Bechtel,Cheyenne,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21671251,Field Engineering - Mechanical /Piping,Bechtel,"‘Afīf, Saudi Arabia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,20902937,"Manufacturing Engineer, Tool & Die Machining (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21571912,"Sr. Electrical Engineer, Construction (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21581886,Senior Process Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:01,International,2026-05,
TheMuse,21616893,"Senior Threat Response Engineer, Security Operations",DoorDash,Flexible / Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,20308654,Life Sciences Audit Supervisor,WithumSmith+Brown,San Francisco,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21644783,"Launch Engineer, Fluid Systems (Launch Pad)   ",SpaceX,Lompoc,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21581848,Sr S3D SRD Engineer,Bechtel,Knoxville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21416976,"Senior Scientist, Fares",Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21494770,Mechanical Engineering Specialist - Gas & Steam Turbine Machinery,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,18525603,Consultant Engineer Pulp & Paper,Hobbs Brook,Woodland Hills,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21187082,Mechanical Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21607323,Field Engineer - Subcontract Coordinator (Switchyard),Bechtel,Cheyenne,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21603243,Sr. Sourcing Specialist (Starship),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,20881615,"Process Engineer, Wafer-Level Packaging (Akoustis)",SpaceX,Rochester,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21489477,"Senior Scientist, Competitive Intelligence",Uber,"Toronto, Canada",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21632604,Senior Piping Materials Specification Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21653505,Senior Systems Engineer,Bechtel,Ogden,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:02,International,2026-05,
TheMuse,21607468,Thermal Development Technician (Starship),SpaceX,Rockledge,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,10984673,Life Science Audit Senior Manager,WithumSmith+Brown,Boston,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21671242,Civil Field Engineer,Bechtel,Groves,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21494836,Project Engineer (Civils),Bechtel,"Reigate, United Kingdom",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,20982719,"Supply Chain Engineer, PCB/PCBA (Starshield)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21675862,PDP - Piping Stress Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21040373,"Mechanical Design Engineer, Production (Starlink)",SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21675884,Piping Layout Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,18540618,Senior Value Engineer - High Tech,Celonis,Redwood City,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21594743,"Sr. Environmental Engineer, Wetlands & Regulatory Compliance",SpaceX,Rockledge,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,19263733,Mechanical Engineer - Labs (Foundry),DoorDash,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21587980,Engineer - Mechanical Power Plant System,Bechtel,"Gurgaon, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21630096,Staff Scientist - Reservations,Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:03,International,2026-05,
TheMuse,21204823,RF Test Engineer (Starlink/Akoustis),SpaceX,Rochester,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,20938364,Sr. Welding Engineer,SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21238069,Principle MLE - Autonomy,Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21666377,Applied Scientist,Uber,Remote,True,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21658498,Build Engineer (Starship)- Night Shift,SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21639745,Production Test Technician (Starlink),SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21660890,Propulsion Engineer (Raptor Final Assembly & Tube Shop),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21471720,"Applied Scientist, Policy",Uber,Remote,True,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21569617,"Automation Engineer, Blades and Vanes Foundry",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21653950,"Staff Scientist, Rider Booking Experience",Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21607460,"Hardware Reliability Specialist, Microelectronics Failure Analysis (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21671270,Mechanical Field Engineer-Night Shift,Bechtel,Santa Fe Springs,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,20888386,"Senior Scientist, Rider Experience",Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:04,International,2026-05,
TheMuse,21230946,Aviation Certification Engineer (Starlink),SpaceX,Woodinville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,18530813,Network Operations \ Engineer,Bank of America,"Mexico City, Mexico",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21544439,"PVD Process Engineer, Solar Cells (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21638455,Lead Electrical Field Engineer,Bechtel,Lake Charles,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21133262,Sr. Printed Circuit Board (PCB) Reliability Engineer (Starlink) ,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21571090,"Launch Engineer, Fluid Systems (Starship)",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21449585,"Manager II, Science - Rider Growth",Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21091489,Quality Systems Engineer (Starlink Product),SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21210862,Sr. Automation & Controls Engineer (Starlink Production),SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21638436,Senior Engineer - Mechanical Rotating Equipment,Bechtel,"Vadodara, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21648217,"Electrical Test Engineer, PCB (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21544432,"Electrical Engineer, Propellant Generation (Starship)",SpaceX,Rockledge,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21509255,"Sr. Operations Engineer, Blades and Vanes Foundry",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21649378,Head of Value Engineering (Benelux) ,Celonis,"Amsterdam, Netherlands",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21675863,Project Field Engineer,Bechtel,Escanaba,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21429294,Material Flow Engineer,SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21501888,Resident Engineer - Control Systems (ICSS),Bechtel,Lake Charles,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:05,International,2026-05,
TheMuse,21569622,"Sr. NDE Engineer, Radiography Testing",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21587993,Project Engineer (Switchyard),Bechtel,Houston,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,20314136,Hardware Prototype Engineering Technician,DoorDash,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21589240,Sr. Quality Systems Engineer (Starlink),SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21633679,Lead Value Engineer,Celonis,"London, United Kingdom",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21577612,"Manufacturing Engineer, Injection Molding (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21614530,Senior Value Engineer  -Consumer Goods,Celonis,New York,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21682262,Substation Owner's Engineer,Leidos,Framingham,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21504143,MOBILE AUTOMATION ENGINEER,Wipro,"Bangalore, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21609050,Senior Product Engineer - ATS,Eaton,Asheville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21604177,VLSI ENGINEER L2,Wipro,"Bangalore, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21133148,Project Engineer - Facts,GE Vernova,Saratoga Springs,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21067665,TEST ENGINEER L3,Wipro,"Hyderabad, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21503880,CAD Design Engineer (Entry-Level),Wipro,"Al Jubayl, Saudi Arabia",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21594833,Power System Studies Engineer - SynCon,Hitachi Energy,"Madrid, Spain",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21559012,CPU Pre-Silicon Engineering Program Manager,Apple,Austin,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,21369739,"Principal Scientist, Translational Sciences",Biogen,Cambridge,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,20259032,"Research Scientist Intern, Photorealistic Telepresence (PhD)",Meta,Pittsburgh,False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:21:06,International,2026-05,
TheMuse,20813690,Senior Electrical Project Engineer - Substation (Remote Option),GE Vernova,Flexible / Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:07,International,2026-05,
