source,id,title,company,city,remote,salary,skills,collected_at,search_keyword
Habr,habr_1000164806,Руководитель команды разработки / TechLead,МТ-Интеграция,Москва,False,Зарплата не указанаПохожие специалисты получают 410 000 - 577 000 ₽,"Python, Golang",2026-05-11 17:49:10
Habr,habr_1000166148,Data Analyst / Data Scientist (Fintech / Payments),AUROSPACE Holding,Москва,True,от 4000 до 10 000 $,"SQL, Python, PostgreSQL, BI, Анализ данных",2026-05-11 17:49:10
Habr,habr_1000165037,Старший аналитик,Анонимный работодатель,Санкт-Петербург,False,Зарплата не указанаПохожие специалисты получают 195 000 - 308 000 ₽,"Python, Алгоритмы и структуры данных, Базы данных",2026-05-11 17:49:10
Habr,habr_1000166362,Продуктовый аналитик  (геймдев),HappyGames Studio,Не указан,True,от 150 000 ₽,"SQL, Python, BI, Математическая статистика, Tableau",2026-05-11 17:49:10
Habr,habr_1000147159,AppSeс - инженер,Банк России,Казань,False,Зарплата не указанаПохожие специалисты получают 236 000 - 321 000 ₽,"Python, DevSecOps, SAST/DAST, Java, Баг-трекинг",2026-05-11 17:49:10
Habr,habr_1000166352,MLops инженер,IBS,Москва,False,Зарплата не указанаПохожие специалисты получают 165 000 - 242 000 ₽,"Python, ETL, Greenplum, Apache Hadoop, Apache Airflow",2026-05-11 17:49:10
Habr,habr_1000166002,Продуктовый аналитик в Путешествия,Яндекс,Санкт-Петербург,False,,"SQL, Python",2026-05-11 17:49:10
Habr,habr_1000161037,Ведущий инженер L3,Cloud.ru,Москва,False,Зарплата не указанаПохожие специалисты получают 70 000 - 145 000 ₽,"Osi model, TCP, Bash, Python, Linux",2026-05-11 17:49:10
Habr,habr_1000166246,DevOps-инженер,OPENCITY,Не указан,True,от 50 000 ₽,"Git, Docker, Linux, Kubernetes, CI/CD",2026-05-11 17:49:10
Habr,habr_1000166242,Lead Rust,М Тех,Москва,True,,"Python, PostgreSQL, Apache Kafka, CI/CD, Redis",2026-05-11 17:49:10
Habr,habr_1000166150,Lead Data Analyst / Analytics Lead,ЭПЕКО,Москва,False,,"SQL, Python, Базы данных, PHP, Docker",2026-05-11 17:49:10
Habr,habr_1000165871,Специалист по защите информации (тестирование),ГАЗИНФОРМСЕРВИС,Санкт-Петербург,False,,"C#, C++, C, Python, Java",2026-05-11 17:49:10
Habr,habr_1000166177,Руководитель отдела аналитики,LADA Цифра,Москва,False,,"SQL, Python, Apache Superset, BI, PowerBI",2026-05-11 17:49:10
Habr,habr_1000164788,Системный аналитик,Передовые Платежные Решения,Москва,False,Зарплата не указанаПохожие специалисты получают 281 000 - 368 000 ₽,"REST, RESTful API",2026-05-11 17:49:10
Habr,habr_1000165408,Сетевой инженер (ethernet-коммутаторы),ЛАНИТ,Не указан,True,,"Администрирование сетей, Администрирование оборудования Cisco, Сетевые технологии, Cisco CCNA, CCNA",2026-05-11 17:49:10
Habr,habr_1000166007,SRE Engineer,Банк России,Москва,False,,"Linux, Zabbix, Prometheus, Python, Bash",2026-05-11 17:49:12
Habr,habr_1000164113,Системный разработчик С++ в команду основных компонентов,Navio,Москва,False,Зарплата не указанаПохожие специалисты получают 201 000 - 317 000 ₽,"Python, C++, Linux",2026-05-11 17:49:12
Habr,habr_1000153953,Data Engineer mid (DWH),СберЗдоровье,Москва,True,Зарплата не указанаПохожие специалисты получают 215 000 - 287 000 ₽,"SQL, Python, DWH, ClickHouse, Apache Airflow",2026-05-11 17:49:12
Habr,habr_1000165216,Менеджер продукта,Анонимный работодатель,Москва,True,Зарплата не указанаПохожие специалисты получают 218 000 - 400 000 ₽,"SQL, Python, Agile",2026-05-11 17:49:12
Habr,habr_1000165592,"Продуктовый аналитик (только офис, Владивосток)",Фарпост,Владивосток,False,Зарплата не указанаПохожие специалисты получают 195 000 - 291 000 ₽,"MySQL, Python, A/B тестирование, ClickHouse, Metabase",2026-05-11 17:49:12
Habr,habr_1000165353,Аналитик сетевой безопасности,Совкомбанк Технологии,Саратов,False,Зарплата не указанаПохожие специалисты получают 55 000 - 149 000 ₽,"OSPF, Настройка VPN, SQL, Python, BGP",2026-05-11 17:49:12
Habr,habr_1000165619,Сетевой инженер,Автоматизация розничных технологий,Ульяновск,False,от 175 000 до 200 000 ₽,"Zabbix, Docker, VMware, Python, Mikrotik",2026-05-11 17:49:12
Habr,habr_1000165809,Инженер данных,SimbirSoft,Не указан,True,,"PostgreSQL, ClickHouse, Python, Apache Airflow, Apache NiFi",2026-05-11 17:49:12
Habr,habr_1000164875,Эксперт направления оценки соответствия требованиям ИБ (compliance),Банк России,Москва,False,,"Linux, SDL/SDLC, Python, Splunk",2026-05-11 17:49:12
Habr,habr_1000166180,Go Developer,ITK academy,Казань,True,от 75 000 до 125 000 ₽,"SQL, MySQL, PostgreSQL, Golang, RESTful API",2026-05-11 17:49:12
Habr,habr_1000164295,Руководитель группы разработки Sandbox в DevTools,Яндекс,Санкт-Петербург,False,Зарплата не указанаПохожие специалисты получают 300 000 - 533 000 ₽,"Python, Управление людьми, Управление проектами",2026-05-11 17:49:12
Habr,habr_1000163189,Инженер техподдержки L2,Cloud.ru,Москва,True,Зарплата не указанаПохожие специалисты получают 84 000 - 130 000 ₽,SQL,2026-05-11 17:49:12
Habr,habr_1000166335,Специалист по сертификационным испытаниям (ФСТЭК),ИнфоТеКС,Пенза,False,Зарплата не указанаПохожие специалисты получают 136 000 - 224 000 ₽,"C, C++, Python, Java, C#",2026-05-11 17:49:12
Habr,habr_1000161260,Java (Т-банк),ИТ-Холдинг Т1,Екатеринбург,True,Зарплата не указанаПохожие специалисты получают 190 000 - 359 000 ₽,Java,2026-05-11 17:49:12
Habr,habr_1000166209,Appsec,IT_One,Не указан,True,,"OWASP, SAST/DAST, Docker, CI/CD, gRPC",2026-05-11 17:49:12
Habr,habr_1000164856,Старший LLM-разработчик в сервис Нейроюрист,Яндекс,Москва,True,,"Python, NLP, LLM, Langgraph",2026-05-11 17:49:12
Habr,habr_1000164330,Архитектор,Fix Price,Москва,True,Зарплата не указанаПохожие специалисты получают 381 000 - 641 000 ₽,"PHP, ООП, Базы данных, Высоконагруженные системы",2026-05-11 17:49:12
Habr,habr_1000160479,Reverse-инженер,deeplay,Казань,True,Зарплата не указанаПохожие специалисты получают 200 000 - 419 000 ₽,"Обратная разработка, C#, Python, Frida",2026-05-11 17:49:12
Habr,habr_1000166314,Dev Team Lead/ Tech Lead/ Технический директор,UANT Limited,Не указан,True,от 500 000 до 1 000 000 ₽,"Python, TypeScript, Node.js, Next.js, React",2026-05-11 17:49:12
